85	150	57	day_protest	night_protest	0
78	156	57	day_protest	night_protest	0
71	156	57	day_protest	night_protest	0
64	192	57	day_protest	night_protest	0
50	150	57	day_concert	night_protest	0
45	196	57	day_concert	night_protest	0
45	78	57	day_concert	day_protest	0
43	180	57	day_concert	night_protest	0
40	150	57	day_concert	night_protest	0
35	146	57	day_concert	night_concert	0
35	110	57	day_concert	night_concert	0
35	93	57	day_concert	day_protest	0
34	192	57	day_concert	night_protest	0
34	178	57	day_concert	night_protest	0
34	111	57	day_concert	night_concert	0
33	80	57	day_concert	day_protest	0
33	37	57	day_concert	day_concert	1
31	80	57	day_concert	day_protest	0
31	37	57	day_concert	day_concert	1
28	188	57	day_concert	night_protest	0
28	50	57	day_concert	day_concert	1
25	127	57	day_concert	night_concert	0
25	125	57	day_concert	night_concert	0
25	99	57	day_concert	day_protest	0
24	119	57	day_concert	night_concert	0
24	90	57	day_concert	day_protest	0
24	78	57	day_concert	day_protest	0
22	178	57	day_concert	night_protest	0
20	25	57	day_concert	day_concert	1
18	180	57	day_concert	night_protest	0
11	180	57	day_concert	night_protest	0
11	46	57	day_concert	day_concert	1
10	85	57	day_concert	day_protest	0
10	44	57	day_concert	day_concert	1
10	23	57	day_concert	day_concert	1
8	150	57	day_concert	night_protest	0
8	48	57	day_concert	day_concert	1
7	108	57	day_concert	night_concert	0
7	50	57	day_concert	day_concert	1
4	28	57	day_concert	day_concert	1
4	24	57	day_concert	day_concert	1
4	22	57	day_concert	day_concert	1
2	178	57	day_concert	night_protest	0
2	18	57	day_concert	day_concert	1
127	156	56	night_concert	night_protest	0
127	134	56	night_concert	night_concert	1
125	156	56	night_concert	night_protest	0
125	129	56	night_concert	night_concert	1
125	128	56	night_concert	night_concert	1
113	125	56	night_concert	night_concert	1
109	118	56	night_concert	night_concert	1
108	180	56	night_concert	night_protest	0
108	146	56	night_concert	night_concert	1
99	156	56	day_protest	night_protest	0
99	129	56	day_protest	night_concert	0
99	128	56	day_protest	night_concert	0
99	113	56	day_protest	night_concert	0
80	192	56	day_protest	night_protest	0
80	150	56	day_protest	night_protest	0
